* LEAP(TM) 5.1.0.334  днды/06/2005
* й1993-2003 LinearX Systems Inc
* Apr 22, 2021   Thr  3:30 pm
* Design=D:\Tymphany\Projects\_RFQ\Sennheiser_Conference\Simulation\20210315_BBQ.led
* Curve=Impedance_PR: T201100003660
* Info1=
* Info2=
* Info3=
* Info4=
* DataPoints= 400
* DataUnits=  Hz   Ohm  Deg
 +3.861395E+002, +2.855900E+000, -4.180370E+001
 +3.928829E+002, +2.783300E+000, -4.101820E+001
 +3.997439E+002, +2.716800E+000, -4.022780E+001
 +4.067248E+002, +2.655600E+000, -3.943510E+001
 +4.138276E+002, +2.599200E+000, -3.864250E+001
 +4.210545E+002, +2.547100E+000, -3.785200E+001
 +4.284075E+002, +2.499000E+000, -3.706510E+001
 +4.358890E+002, +2.454300E+000, -3.628310E+001
 +4.435011E+002, +2.412900E+000, -3.550720E+001
 +4.512461E+002, +2.374300E+000, -3.473820E+001
 +4.591264E+002, +2.338500E+000, -3.397690E+001
 +4.671443E+002, +2.305000E+000, -3.322390E+001
 +4.753022E+002, +2.273700E+000, -3.247970E+001
 +4.836026E+002, +2.244500E+000, -3.174450E+001
 +4.920480E+002, +2.217200E+000, -3.101880E+001
 +5.006408E+002, +2.191500E+000, -3.030270E+001
 +5.093837E+002, +2.167400E+000, -2.959620E+001
 +5.182793E+002, +2.144800E+000, -2.889960E+001
 +5.273302E+002, +2.123600E+000, -2.821280E+001
 +5.365392E+002, +2.103600E+000, -2.753580E+001
 +5.459090E+002, +2.084700E+000, -2.686860E+001
 +5.554424E+002, +2.067000E+000, -2.621110E+001
 +5.651423E+002, +2.050200E+000, -2.556310E+001
 +5.750116E+002, +2.034400E+000, -2.492460E+001
 +5.850533E+002, +2.019400E+000, -2.429550E+001
 +5.952703E+002, +2.005300E+000, -2.367550E+001
 +6.056657E+002, +1.991900E+000, -2.306450E+001
 +6.162427E+002, +1.979200E+000, -2.246230E+001
 +6.270044E+002, +1.967200E+000, -2.186870E+001
 +6.379540E+002, +1.955900E+000, -2.128360E+001
 +6.490949E+002, +1.945100E+000, -2.070680E+001
 +6.604303E+002, +1.934900E+000, -2.013790E+001
 +6.719637E+002, +1.925200E+000, -1.957690E+001
 +6.836984E+002, +1.916000E+000, -1.902360E+001
 +6.956381E+002, +1.907200E+000, -1.847770E+001
 +7.077863E+002, +1.898900E+000, -1.793890E+001
 +7.201467E+002, +1.891000E+000, -1.740720E+001
 +7.327229E+002, +1.883500E+000, -1.688240E+001
 +7.455187E+002, +1.876300E+000, -1.636410E+001
 +7.585380E+002, +1.869600E+000, -1.585220E+001
 +7.717847E+002, +1.863100E+000, -1.534650E+001
 +7.852627E+002, +1.857000E+000, -1.484690E+001
 +7.989760E+002, +1.851100E+000, -1.435300E+001
 +8.129289E+002, +1.845600E+000, -1.386480E+001
 +8.271254E+002, +1.840300E+000, -1.338200E+001
 +8.415698E+002, +1.835300E+000, -1.290440E+001
 +8.562665E+002, +1.830500E+000, -1.243180E+001
 +8.712198E+002, +1.826000E+000, -1.196420E+001
 +8.864343E+002, +1.821700E+000, -1.150120E+001
 +9.019144E+002, +1.817600E+000, -1.104280E+001
 +9.176649E+002, +1.813700E+000, -1.058870E+001
 +9.336905E+002, +1.810000E+000, -1.013870E+001
 +9.499959E+002, +1.806500E+000, -9.692700E+000
 +9.665860E+002, +1.803200E+000, -9.250600E+000
 +9.834659E+002, +1.800100E+000, -8.812200E+000
 +1.000600E+003, +1.797100E+000, -8.377200E+000
 +1.018100E+003, +1.794300E+000, -7.945600E+000
 +1.035900E+003, +1.791700E+000, -7.517200E+000
 +1.054000E+003, +1.789200E+000, -7.091900E+000
 +1.072400E+003, +1.786800E+000, -6.669400E+000
 +1.091100E+003, +1.784600E+000, -6.249700E+000
 +1.110200E+003, +1.782600E+000, -5.832600E+000
 +1.129600E+003, +1.780600E+000, -5.417900E+000
 +1.149300E+003, +1.778800E+000, -5.005600E+000
 +1.169400E+003, +1.777100E+000, -4.595400E+000
 +1.189800E+003, +1.775600E+000, -4.187200E+000
 +1.210600E+003, +1.774100E+000, -3.781000E+000
 +1.231700E+003, +1.772800E+000, -3.376500E+000
 +1.253200E+003, +1.771600E+000, -2.973700E+000
 +1.275100E+003, +1.770500E+000, -2.572400E+000
 +1.297400E+003, +1.769500E+000, -2.172500E+000
 +1.320000E+003, +1.768600E+000, -1.773800E+000
 +1.343100E+003, +1.767800E+000, -1.376200E+000
 +1.366500E+003, +1.767100E+000, -9.797164E-001
 +1.390400E+003, +1.766600E+000, -5.840835E-001
 +1.414700E+003, +1.766100E+000, -1.892263E-001
 +1.439400E+003, +1.765700E+000, +2.049716E-001
 +1.464500E+003, +1.765400E+000, +5.986251E-001
 +1.490100E+003, +1.765200E+000, +9.918473E-001
 +1.516100E+003, +1.765200E+000, +1.384800E+000
 +1.542600E+003, +1.765200E+000, +1.777400E+000
 +1.569500E+003, +1.765300E+000, +2.170000E+000
 +1.596900E+003, +1.765500E+000, +2.562600E+000
 +1.624800E+003, +1.765800E+000, +2.955300E+000
 +1.653200E+003, +1.766100E+000, +3.348300E+000
 +1.682100E+003, +1.766600E+000, +3.741500E+000
 +1.711400E+003, +1.767200E+000, +4.135200E+000
 +1.741300E+003, +1.767900E+000, +4.529300E+000
 +1.771700E+003, +1.768600E+000, +4.924100E+000
 +1.802700E+003, +1.769500E+000, +5.319700E+000
 +1.834200E+003, +1.770500E+000, +5.716000E+000
 +1.866200E+003, +1.771500E+000, +6.113200E+000
 +1.898800E+003, +1.772700E+000, +6.511400E+000
 +1.931900E+003, +1.773900E+000, +6.910700E+000
 +1.965700E+003, +1.775300E+000, +7.311100E+000
 +2.000000E+003, +1.776700E+000, +7.712800E+000
 +2.034900E+003, +1.778300E+000, +8.115900E+000
 +2.070500E+003, +1.779900E+000, +8.520400E+000
 +2.106600E+003, +1.781700E+000, +8.926400E+000
 +2.143400E+003, +1.783600E+000, +9.333900E+000
 +2.180800E+003, +1.785600E+000, +9.743200E+000
 +2.218900E+003, +1.787700E+000, +1.015420E+001
 +2.257700E+003, +1.789900E+000, +1.056690E+001
 +2.297100E+003, +1.792200E+000, +1.098160E+001
 +2.337200E+003, +1.794600E+000, +1.139830E+001
 +2.378000E+003, +1.797200E+000, +1.181690E+001
 +2.419600E+003, +1.799900E+000, +1.223770E+001
 +2.461800E+003, +1.802700E+000, +1.266060E+001
 +2.504800E+003, +1.805600E+000, +1.308570E+001
 +2.548500E+003, +1.808700E+000, +1.351310E+001
 +2.593100E+003, +1.811900E+000, +1.394290E+001
 +2.638300E+003, +1.815200E+000, +1.437500E+001
 +2.684400E+003, +1.818700E+000, +1.480960E+001
 +2.731300E+003, +1.822300E+000, +1.524660E+001
 +2.779000E+003, +1.826100E+000, +1.568620E+001
 +2.827500E+003, +1.830000E+000, +1.612830E+001
 +2.876900E+003, +1.834100E+000, +1.657310E+001
